scenario_id,SEASON,NAME,node_id,node_name,node_type,p_is_uncalibrated,p_is_calibrated,disrupted,scenario_weight
2004238N11325,2004,FRANCES,N6,Dallas,Supplier,0.008646956515204947,0.001189555812804746,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N7,Tampa,Market,0.840070032968435,0.894608832536393,1,0.0021551724137931034
2004238N11325,2004,FRANCES,N8,Jacksonville,Port,0.04516225431751951,0.012252234418066521,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N9,Mobile,Port,0.03550593790343855,0.008687873625196112,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N10,Savannah,Port,0.025920204206031902,0.005557835296045467,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N11,Charleston,Port,0.022164073960701795,0.004454850380320074,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N12,Corpus Christi,Port,0.01837031652527647,0.003419348340720793,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N13,Baton Rouge,Warehouse,0.018542570720218667,0.0034645548944098963,0,0.0021551724137931034
2004238N11325,2004,FRANCES,N14,Charlotte,Warehouse,0.043381882055010396,0.011566041730753337,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N1,Houston,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N2,New Orleans,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N3,Miami,Market,0.005539798772484105,0.0005438602746949851,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N4,Orlando,Warehouse,0.005599021084187183,0.0005514040954390003,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N5,Atlanta,Warehouse,0.005599021084187183,0.0005514040954390003,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N6,Dallas,Supplier,0.0019050237440639836,0.00013679353630606443,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N7,Tampa,Market,0.005539798772484105,0.0005438602746949851,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N8,Jacksonville,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N9,Mobile,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N10,Savannah,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N11,Charleston,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N12,Corpus Christi,Port,0.005510113337285864,0.0005400879896514634,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N13,Baton Rouge,Warehouse,0.005599021084187183,0.0005514040954390003,0,0.0021551724137931034
2004241N29295,2004,HERMINE,N14,Charlotte,Warehouse,0.005599021084187183,0.0005514040954390003,0,0.0021551724137931034
2004241N32282,2004,GASTON,N1,Houston,Port,0.009253840061358373,0.0003373517900009675,0,0.0021551724137931034
2004241N32282,2004,GASTON,N2,New Orleans,Port,0.009253840061358373,0.0003373517900009675,0,0.0021551724137931034
2004241N32282,2004,GASTON,N3,Miami,Market,0.0033885015760841933,5.593718117104351e-05,0,0.0021551724137931034
2004241N32282,2004,GASTON,N4,Orlando,Warehouse,0.001642178046672429,1.537802368876017e-05,0,0.0021551724137931034
2004241N32282,2004,GASTON,N5,Atlanta,Warehouse,0.001642178046672429,1.537802368876017e-05,0,0.0021551724137931034
2004241N32282,2004,GASTON,N6,Dallas,Supplier,0.001642178046672429,1.537802368876017e-05,0,0.0021551724137931034
2004241N32282,2004,GASTON,N7,Tampa,Market,0.0033885015760841933,5.593718117104351e-05,0,0.0021551724137931034
2004241N32282,2004,GASTON,N8,Jacksonville,Port,0.009253840061358373,0.0003373517900009675,0,0.0021551724137931034
2004241N32282,2004,GASTON,N9,Mobile,Port,0.009253840061358373,0.0003373517900009675,0,0.0021551724137931034
2004241N32282,2004,GASTON,N10,Savannah,Port,0.6580459205334865,0.8147770003710667,1,0.0021551724137931034
2004241N32282,2004,GASTON,N11,Charleston,Port,0.755765303390909,0.9110160135015014,1,0.0021551724137931034
2004241N32282,2004,GASTON,N12,Corpus Christi,Port,0.009253840061358373,0.0003373517900009675,0,0.0021551724137931034
2004241N32282,2004,GASTON,N13,Baton Rouge,Warehouse,0.001642178046672429,1.537802368876017e-05,0,0.0021551724137931034
2004241N32282,2004,GASTON,N14,Charlotte,Warehouse,0.4668485834411428,0.5202479427038108,0,0.0021551724137931034
2004247N10332,2004,IVAN,N1,Houston,Port,0.8108647338048443,0.8228494288163073,0,0.0021551724137931034
2004247N10332,2004,IVAN,N2,New Orleans,Port,0.026797888504163436,0.003664146956857266,0,0.0021551724137931034
2004247N10332,2004,IVAN,N3,Miami,Market,0.7765110794191681,0.7752885757436541,0,0.0021551724137931034
2004247N10332,2004,IVAN,N4,Orlando,Warehouse,0.008969570435963936,0.0007614410125766552,0,0.0021551724137931034
2004247N10332,2004,IVAN,N5,Atlanta,Warehouse,0.7603341679724561,0.7520863193477761,0,0.0021551724137931034
2004247N10332,2004,IVAN,N6,Dallas,Supplier,0.0018561643835616438,8.122035870821715e-05,0,0.0021551724137931034
2004247N10332,2004,IVAN,N7,Tampa,Market,0.013455929550853915,0.001359413825956137,0,0.0021551724137931034
2004247N10332,2004,IVAN,N8,Jacksonville,Port,0.011251530011146753,0.0010524194337457442,0,0.0021551724137931034
2004247N10332,2004,IVAN,N9,Mobile,Port,0.7936536634360418,0.7993458811199105,1,0.0021551724137931034
2004247N10332,2004,IVAN,N10,Savannah,Port,0.011251530011146753,0.0010524194337457442,0,0.0021551724137931034
2004247N10332,2004,IVAN,N11,Charleston,Port,0.011251530011146753,0.0010524194337457442,0,0.0021551724137931034
2004247N10332,2004,IVAN,N12,Corpus Christi,Port,0.011251530011146753,0.0010524194337457442,0,0.0021551724137931034
2004247N10332,2004,IVAN,N13,Baton Rouge,Warehouse,0.6824429941410945,0.6361653093984132,1,0.0021551724137931034
2004247N10332,2004,IVAN,N14,Charlotte,Warehouse,0.757873863471809,0.7485204257208766,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N1,Houston,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N2,New Orleans,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N3,Miami,Market,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N4,Orlando,Warehouse,0.003697996646663955,0.0005146546753730647,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N5,Atlanta,Warehouse,0.003697996646663955,0.0005146546753730647,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N6,Dallas,Supplier,0.003697996646663955,0.0005146546753730647,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N7,Tampa,Market,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N8,Jacksonville,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N9,Mobile,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N10,Savannah,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N11,Charleston,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N12,Corpus Christi,Port,0.0016512237762237765,0.00020960865451362477,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N13,Baton Rouge,Warehouse,0.003697996646663955,0.0005146546753730647,0,0.0021551724137931034
2004252N32320,2004,UNNAMED,N14,Charlotte,Warehouse,0.003697996646663955,0.0005146546753730647,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N1,Houston,Port,0.001929910488093227,0.00014756711639233428,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N2,New Orleans,Port,0.001929910488093227,0.00014756711639233428,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N3,Miami,Market,0.69390714775344,0.7259149199878503,1,0.0021551724137931034
2004258N16300,2004,JEANNE,N4,Orlando,Warehouse,0.7219967579288004,0.761771080070427,1,0.0021551724137931034
2004258N16300,2004,JEANNE,N5,Atlanta,Warehouse,0.7273429772017301,0.7684455345372501,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N6,Dallas,Supplier,0.001877279448003943,0.00014200904555950887,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N7,Tampa,Market,0.761810939642787,0.8101610792930982,1,0.0021551724137931034
2004258N16300,2004,JEANNE,N8,Jacksonville,Port,0.8028620378167184,0.8564354822089041,1,0.0021551724137931034
2004258N16300,2004,JEANNE,N9,Mobile,Port,0.003846388475514611,0.00038476313283582143,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N10,Savannah,Port,0.017389798930565567,0.0031654389987214294,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N11,Charleston,Port,0.013463937549469361,0.0022101728065675856,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N12,Corpus Christi,Port,0.001929910488093227,0.00014756711639233428,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N13,Baton Rouge,Warehouse,0.003793757435425327,0.0003774601931123932,0,0.0021551724137931034
2004258N16300,2004,JEANNE,N14,Charlotte,Warehouse,0.7274827352159163,0.7686193256948411,0,0.0021551724137931034
2004260N11331,2004,KARL,N1,Houston,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N2,New Orleans,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N3,Miami,Market,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N4,Orlando,Warehouse,0.001739785437114814,0.0001216713045503545,0,0.0021551724137931034
2004260N11331,2004,KARL,N5,Atlanta,Warehouse,0.001739785437114814,0.0001216713045503545,0,0.0021551724137931034
2004260N11331,2004,KARL,N6,Dallas,Supplier,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N7,Tampa,Market,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N8,Jacksonville,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N9,Mobile,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N10,Savannah,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N11,Charleston,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N12,Corpus Christi,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2004260N11331,2004,KARL,N13,Baton Rouge,Warehouse,0.001739785437114814,0.0001216713045503545,0,0.0021551724137931034
2004260N11331,2004,KARL,N14,Charlotte,Warehouse,0.001739785437114814,0.0001216713045503545,0,0.0021551724137931034
2004264N13328,2004,LISA,N1,Houston,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N2,New Orleans,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N3,Miami,Market,0.0052808023306006565,0.00012354491739079574,0,0.0021551724137931034
2004264N13328,2004,LISA,N4,Orlando,Warehouse,0.005237744919405335,0.00012175000148475632,0,0.0021551724137931034
2004264N13328,2004,LISA,N5,Atlanta,Warehouse,0.005237744919405335,0.00012175000148475632,0,0.0021551724137931034
2004264N13328,2004,LISA,N6,Dallas,Supplier,0.0033731718085123034,5.548643145052202e-05,0,0.0021551724137931034
2004264N13328,2004,LISA,N7,Tampa,Market,0.0052808023306006565,0.00012354491739079574,0,0.0021551724137931034
2004264N13328,2004,LISA,N8,Jacksonville,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N9,Mobile,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N10,Savannah,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N11,Charleston,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N12,Corpus Christi,Port,0.005310629320408972,0.00012479512740977465,0,0.0021551724137931034
2004264N13328,2004,LISA,N13,Baton Rouge,Warehouse,0.005237744919405335,0.00012175000148475632,0,0.0021551724137931034
2004264N13328,2004,LISA,N14,Charlotte,Warehouse,0.005237744919405335,0.00012175000148475632,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N1,Houston,Port,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N2,New Orleans,Port,0.1670818475269776,0.05753212264230705,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N3,Miami,Market,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N4,Orlando,Warehouse,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N5,Atlanta,Warehouse,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N6,Dallas,Supplier,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N7,Tampa,Market,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N8,Jacksonville,Port,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N9,Mobile,Port,0.0018561643835616438,8.122035870821715e-05,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N10,Savannah,Port,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N11,Charleston,Port,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N12,Corpus Christi,Port,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N13,Baton Rouge,Warehouse,0.12203743426393392,0.03505664762901534,0,0.0021551724137931034
2004283N24265,2004,MATTHEW,N14,Charlotte,Warehouse,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N1,Houston,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N2,New Orleans,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N3,Miami,Market,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N4,Orlando,Warehouse,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N5,Atlanta,Warehouse,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N6,Dallas,Supplier,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N7,Tampa,Market,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N8,Jacksonville,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N9,Mobile,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N10,Savannah,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N11,Charleston,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N12,Corpus Christi,Port,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N13,Baton Rouge,Warehouse,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004284N30295,2004,NICOLE,N14,Charlotte,Warehouse,0.0,5.542405215970189e-08,0,0.0021551724137931034
2004331N28320,2004,OTTO,N1,Houston,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N2,New Orleans,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N3,Miami,Market,0.0035066113219722377,0.0003383266056480906,0,0.0021551724137931034
2004331N28320,2004,OTTO,N4,Orlando,Warehouse,0.0019164779874213838,0.0001461428932417091,0,0.0021551724137931034
2004331N28320,2004,OTTO,N5,Atlanta,Warehouse,0.0019164779874213838,0.0001461428932417091,0,0.0021551724137931034
2004331N28320,2004,OTTO,N6,Dallas,Supplier,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N7,Tampa,Market,0.0035066113219722377,0.0003383266056480906,0,0.0021551724137931034
2004331N28320,2004,OTTO,N8,Jacksonville,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N9,Mobile,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N10,Savannah,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N11,Charleston,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N12,Corpus Christi,Port,0.0,4.110636932918752e-09,0,0.0021551724137931034
2004331N28320,2004,OTTO,N13,Baton Rouge,Warehouse,0.0019164779874213838,0.0001461428932417091,0,0.0021551724137931034
2004331N28320,2004,OTTO,N14,Charlotte,Warehouse,0.0019164779874213838,0.0001461428932417091,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N1,Houston,Port,0.0056113640236532545,0.0005529793854338264,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N2,New Orleans,Port,0.0056113640236532545,0.0005529793854338264,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N3,Miami,Market,0.0,8.079392168008194e-09,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N4,Orlando,Warehouse,0.00910000433851693,0.0010354159571820836,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N5,Atlanta,Warehouse,0.00910000433851693,0.0010354159571820836,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N6,Dallas,Supplier,0.0018186590312574565,0.00012883951532157955,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N7,Tampa,Market,0.0,8.079392168008194e-09,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N8,Jacksonville,Port,0.0056113640236532545,0.0005529793854338264,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N9,Mobile,Port,0.46971116534049107,0.2723788815857019,1,0.0021551724137931034
2005160N17276,2005,ARLENE,N10,Savannah,Port,0.0056113640236532545,0.0005529793854338264,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N11,Charleston,Port,0.0056113640236532545,0.0005529793854338264,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N12,Corpus Christi,Port,0.0056113640236532545,0.0005529793854338264,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N13,Baton Rouge,Warehouse,0.00910000433851693,0.0010354159571820836,0,0.0021551724137931034
2005160N17276,2005,ARLENE,N14,Charlotte,Warehouse,0.00910000433851693,0.0010354159571820836,0,0.0021551724137931034
2005180N20265,2005,BRET,N1,Houston,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N2,New Orleans,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N3,Miami,Market,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N4,Orlando,Warehouse,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N5,Atlanta,Warehouse,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N6,Dallas,Supplier,0.0,1.9251113745720223e-09,0,0.0021551724137931034
2005180N20265,2005,BRET,N7,Tampa,Market,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N8,Jacksonville,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N9,Mobile,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N10,Savannah,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N11,Charleston,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N12,Corpus Christi,Port,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N13,Baton Rouge,Warehouse,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005180N20265,2005,BRET,N14,Charlotte,Warehouse,0.0018711162255466052,8.214913140056641e-05,0,0.0021551724137931034
2005185N18273,2005,CINDY,N1,Houston,Port,0.00742587785965407,0.00022737200543882614,0,0.0021551724137931034
2005185N18273,2005,CINDY,N2,New Orleans,Port,0.6876878127739617,0.848253123166012,1,0.0021551724137931034
2005185N18273,2005,CINDY,N3,Miami,Market,0.0018506493506493511,1.902683925226272e-05,0,0.0021551724137931034
2005185N18273,2005,CINDY,N4,Orlando,Warehouse,0.0037582798727377044,6.729420849471789e-05,0,0.0021551724137931034
2005185N18273,2005,CINDY,N5,Atlanta,Warehouse,0.5440333618316356,0.6527753135299443,0,0.0021551724137931034
2005185N18273,2005,CINDY,N6,Dallas,Supplier,0.0,2.932938008986585e-11,0,0.0021551724137931034
2005185N18273,2005,CINDY,N7,Tampa,Market,0.0018506493506493511,1.902683925226272e-05,0,0.0021551724137931034
2005185N18273,2005,CINDY,N8,Jacksonville,Port,0.00742587785965407,0.00022737200543882614,0,0.0021551724137931034
2005185N18273,2005,CINDY,N9,Mobile,Port,0.6981405233490992,0.8591603297653339,0,0.0021551724137931034
2005185N18273,2005,CINDY,N10,Savannah,Port,0.00742587785965407,0.00022737200543882614,0,0.0021551724137931034
2005185N18273,2005,CINDY,N11,Charleston,Port,0.00742587785965407,0.00022737200543882614,0,0.0021551724137931034
2005185N18273,2005,CINDY,N12,Corpus Christi,Port,0.00742587785965407,0.00022737200543882614,0,0.0021551724137931034
2005185N18273,2005,CINDY,N13,Baton Rouge,Warehouse,0.4556768149568711,0.5002702055673921,1,0.0021551724137931034
2005185N18273,2005,CINDY,N14,Charlotte,Warehouse,0.5039967636997961,0.5855603701946169,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N1,Houston,Port,0.007573550920409866,0.000598275922629634,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N2,New Orleans,Port,0.015395212575790245,0.0016487504718533782,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N3,Miami,Market,0.005786581789727423,0.000407880295678993,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N4,Orlando,Warehouse,0.009342001751771644,0.0008069427462888372,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N5,Atlanta,Warehouse,0.009342001751771644,0.0008069427462888372,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N6,Dallas,Supplier,0.007513444776191028,0.0005915231672611063,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N7,Tampa,Market,0.009632467171820638,0.0008429839348940262,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N8,Jacksonville,Port,0.01152254909891624,0.0010888427416308956,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N9,Mobile,Port,0.9054331138723762,0.9353804442993724,1,0.0021551724137931034
2005186N12299,2005,DENNIS,N10,Savannah,Port,0.007573550920409866,0.000598275922629634,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N11,Charleston,Port,0.007573550920409866,0.000598275922629634,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N12,Corpus Christi,Port,0.007573550920409866,0.000598275922629634,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N13,Baton Rouge,Warehouse,0.011243756137736555,0.0010513803051500439,0,0.0021551724137931034
2005186N12299,2005,DENNIS,N14,Charlotte,Warehouse,0.009342001751771644,0.0008069427462888372,0,0.0021551724137931034
2005192N11318,2005,EMILY,N1,Houston,Port,0.012667191841758097,0.0020399597633473415,0,0.0021551724137931034
2005192N11318,2005,EMILY,N2,New Orleans,Port,0.010753796045353944,0.001697378010345922,0,0.0021551724137931034
2005192N11318,2005,EMILY,N3,Miami,Market,0.013022892388640394,0.0021044429990882945,0,0.0021551724137931034
2005192N11318,2005,EMILY,N4,Orlando,Warehouse,0.012306196902090477,0.001974764630077489,0,0.0021551724137931034
2005192N11318,2005,EMILY,N5,Atlanta,Warehouse,0.012306196902090477,0.001974764630077489,0,0.0021551724137931034
2005192N11318,2005,EMILY,N6,Dallas,Supplier,0.009128590214739189,0.0014125655849710557,0,0.0021551724137931034
2005192N11318,2005,EMILY,N7,Tampa,Market,0.013022892388640394,0.0021044429990882945,0,0.0021551724137931034
2005192N11318,2005,EMILY,N8,Jacksonville,Port,0.010753796045353944,0.001697378010345922,0,0.0021551724137931034
2005192N11318,2005,EMILY,N9,Mobile,Port,0.010753796045353944,0.001697378010345922,0,0.0021551724137931034
2005192N11318,2005,EMILY,N10,Savannah,Port,0.010753796045353944,0.001697378010345922,0,0.0021551724137931034
2005192N11318,2005,EMILY,N11,Charleston,Port,0.010753796045353944,0.001697378010345922,0,0.0021551724137931034
2005192N11318,2005,EMILY,N12,Corpus Christi,Port,0.024198532760308724,0.004234727593571443,0,0.0021551724137931034
2005192N11318,2005,EMILY,N13,Baton Rouge,Warehouse,0.012306196902090477,0.001974764630077489,0,0.0021551724137931034
2005192N11318,2005,EMILY,N14,Charlotte,Warehouse,0.012306196902090477,0.001974764630077489,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N1,Houston,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N2,New Orleans,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N3,Miami,Market,0.001642164259538694,0.00011793344026341821,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N4,Orlando,Warehouse,0.0019326196154041302,0.000147854830114124,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N5,Atlanta,Warehouse,0.0019326196154041302,0.000147854830114124,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N6,Dallas,Supplier,0.0019326196154041302,0.000147854830114124,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N7,Tampa,Market,0.001642164259538694,0.00011793344026341821,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N8,Jacksonville,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N9,Mobile,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N10,Savannah,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N11,Charleston,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N12,Corpus Christi,Port,0.0034818165174474113,0.00033500485295030725,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N13,Baton Rouge,Warehouse,0.0019326196154041302,0.000147854830114124,0,0.0021551724137931034
2005203N25285,2005,FRANKLIN,N14,Charlotte,Warehouse,0.0019326196154041302,0.000147854830114124,0,0.0021551724137931034
2005205N19267,2005,GERT,N1,Houston,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2005205N19267,2005,GERT,N2,New Orleans,Port,0.0,8.079392168008194e-09,0,0.0021551724137931034
2005205N19267,2005,GERT,N3,Miami,Market,0.0,8.079392168008194e-09,0,0.0021551724137931034
2005205N19267,2005,GERT,N4,Orlando,Warehouse,0.0,8.079392168008194e-09,0,0.0021551724137931034
2005205N19267,2005,GERT,N5,Atlanta,Warehouse,0.0,8.079392168008194e-09,0,0.0021551724137931034
